Sales record number,Order number,Buyer username,Buyer postcode,Item number,Item title,Sold via Promoted listings,Quantity,Sold for,Sale date,Brand,Discount_Percentage,Product_Category,Product_Size,Unit_Size,Pack_Count,Total_Size,Is_Multipack,Total_Units
3210.0,21-10868-23517,user_d3576869,TN24,item_5902cabe75,Belo Intensive Kojic Acid & Tranexamic Acid Bar Soap - 65g x 3 (Triple Pack),Yes,1.0,£9.24,29-Dec-23,Belo,0,Soap,65grams,65g,3,195g,True,3.0
8442.0,20-12345-55145,user_36558b28,BR5,item_bdf6c594ec,Eskinol Calamansi Facial Face Deep Cleanser 225ml - Lightens dark spots,No,1.0,£8.79,18-Dec-24,Other,0,Face Wash,225ml,225ml,1,225ml,False,1.0
9203.0,03-12681-56890,user_dbecdb44,DE24,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,3.0,£7.81,03-Mar-25,Glupa,15,Soap,135grams,135g,1,135g,False,3.0
6086.0,15-11691-56549,user_1d19d77c,XX1,item_f4823a4913,SkinWhite PowerWhitening Lotion SPF20 200ml - Skin Brightening & Lightening,No,1.0,£15.61,10-Jul-24,SkinWhite,0,Lotion,200ml,200ml,1,200ml,False,1.0
2577.0,04-10679-00242,user_b7a04e0c,SN1,item_791e80cd1c,"Maxi-Peel Micro-Exfoliant Soap 125g - Anti-Acne, Smoothing, Lightening",Yes,1.0,£7.73,13-Nov-23,Maxi-Peel,0,Soap,125grams,125g,1,125g,False,1.0
6716.0,19-11851-85977,user_489febdb,CM2,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,4.0,£5.66,20-Aug-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
8371.0,13-12324-62714,user_5579be45,E17,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],No,2.0,£7.31,12-Dec-24,Kojie San,10,Soap,135grams,65g,2,130g,True,4.0
8064.0,15-12225-63425,user_33a92cd0,SO16,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,2.0,£6.21,18-Nov-24,Extract,10,Soap,125grams,125g,1,125g,False,2.0
1016.0,17-10124-82087,user_3c581647,M11,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£5.58,28-Jun-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
2301.0,22-10597-00633,user_80871609,HA8,item_859c8b3c05,Belo EXFOLIATING Intensive Kojic Acid & Tranexamic Soap - 65g x 2 (Double Pack),Yes,1.0,£9.36,27-Oct-23,Belo,0,Soap,65grams,65g,2,130g,True,2.0
4854.0,16-11391-76353,user_09a3d95f,IP5,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,No,1.0,£8.07,29-Apr-24,Kojie San,0,Soap,135grams,135g,2,270g,True,2.0
6198.0,07-11726-48563,user_f24550bc,B67,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.60,17-Jul-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
9031.0,02-12610-59221,user_7b0aa1a4,SW8,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£7.06,14-Feb-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
1352.0,12-10312-75528,user_eb932597,DY2,item_c1b6da5f5f,Silka Papaya Lotion 500ml (Large Size) - Skin Brightening,No,1.0,£13.76,15-Aug-23,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
4136.0,05-11175-91768,user_a11cc4cb,AB42,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,No,1.0,£14.92,08-Mar-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
7925.0,02-12191-72689,user_ca73c156,XX1,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",Yes,1.0,£8.52,07-Nov-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
3400.0,27-10944-00410,user_109c8c9a,NE15,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,3.0,£5.33,15-Jan-24,Extract,15,Soap,125grams,125g,1,125g,False,3.0
4579.0,18-11299-37039,user_5d26d810,NG3,item_0a0d6e1866,Johnson's SLIDE Baby Cologne 125ml,Yes,1.0,£7.82,08-Apr-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
6680.0,23-11835-31760,user_d0417ab0,XX1,item_bdf6c594ec,Gluta-C Body Scrub 250g - Skin Lightening & Brightening,No,1.0,£13.90,17-Aug-24,Gluta-C,0,Body Washes and Scrubs,250grams,250g,1,250g,False,1.0
1797.0,10-10471-28111,user_65095e86,B24,item_5902cabe75,Gluta-C Kojic Plus Lightening Soap with Glutathione & Vitamin C - 60g,No,1.0,£7.57,24-Sep-23,Gluta-C,0,Soap,60grams,60g,1,60g,False,1.0
2854.0,06-10745-13617,user_95b9b94a,B33,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 2],No,1.0,£5.73,29-Nov-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
8282.0,13-12288-74159,user_983710cb,TN39,item_unknown,,,2.0,£16.34,03-Dec-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
701.0,02-09871-35964,user_b74030f3,B21,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£5.67,21-Apr-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
3777.0,04-11071-66493,user_1ae9a43d,DA17,item_cb9aa5b976,SkinWhite Glutathione & Vitamin C Soap 90g - Skin Lightening & Brightening,Yes,1.0,£7.73,13-Feb-24,SkinWhite,0,Soap,90grams,90g,1,90g,False,1.0
1047.0,07-10138-68329,user_82ef9b99,DA6,item_cb9aa5b976,Silka GREEN Papaya Soap 135g - Skin Lightening & Brightening,No,1.0,£6.48,30-Jun-23,Silka,0,Soap,135grams,135g,1,135g,False,1.0
2603.0,11-10680-83244,user_47987da6,CF11,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£6.11,14-Nov-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
1103.0,10-10169-14002,user_989fe7b3,TS181HG,item_c1b6da5f5f,Extract Papaya Calamansi Lotion 200ml - Skin Brightening,No,1.0,£10.87,09-Jul-23,Extract,0,Lotion,200ml,200ml,1,200ml,False,1.0
5887.0,03-11659-21520,user_866ae08f,B43,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.27,30-Jun-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7718.0,11-12122-93028,user_eb64afec,PO2,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,3.0,£5.67,23-Oct-24,Extract,15,Soap,125grams,125g,1,125g,False,3.0
3218.0,27-10866-49453,user_1480b006,EN8,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[100g x 3],No,1.0,£8.81,29-Dec-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
3699.0,07-11043-11693,user_b6f7019a,LN2,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,1.0,£6.60,06-Feb-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
4866.0,25-11386-89085,user_3eb74bfa,W2,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.81,30-Apr-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
3775.0,21-11058-61591,user_69b37884,M19,item_unknown,,,6.0,£38.69,12-Feb-24,Other,20,Other,standard,unknown,1,unknown,False,6.0
6277.0,25-11731-34568,user_78849461,BN21,item_c1b6da5f5f,Silka Papaya Lotion SPF6 200ml - Skin Lightening & Brightening,Yes,1.0,£9.26,22-Jul-24,Silka,0,Lotion,200ml,200ml,1,200ml,False,1.0
7294.0,25-11992-16691,user_3d16b79c,GU1,item_138b01e643,CreamSilk Hair Fall Defense Conditioner 180ml - Cream Silk,Yes,2.0,£9.12,25-Sep-24,Other,10,Conditioner,180ml,180ml,1,180ml,False,2.0
4712.0,26-11340-34461,user_522812cb,WV10,item_cb9aa5b976,Belo Papaya Soap 135g x 3 (Triple Pack) - Skin Lightening & Brightening,Yes,1.0,£9.52,19-Apr-24,Belo,0,Soap,135grams,135g,3,405g,True,3.0
5972.0,25-11653-26463,user_4041b123,N1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.40,03-Jul-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6511.0,06-11804-92430,user_f85f0bc0,OL97HJ,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.20,05-Aug-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6020.0,11-11674-93335,user_e9aa3140,XX1,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],Yes,1.0,£6.81,05-Jul-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
5410.0,20-11522-95068,user_9b794e48,RM18,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,2.0,£7.70,31-May-24,Kojie San,10,Soap,100grams,100g,3,300g,True,6.0
8599.0,12-12422-78441,user_52f349de,tw14,item_663590df58,Likas Papaya Soap 135g - Skin Brightening & Lightening,Yes,2.0,£6.05,02-Jan-25,Likas,10,Soap,135grams,135g,1,135g,False,2.0
8024.0,11-12214-38787,user_e9b81cca,CR0,item_5ad346f192,Silka Papaya Premium Body Wash with PUMP 500ml - Skin Lightening & Brightening,Yes,1.0,£12.61,15-Nov-24,Silka,0,Face Wash,500ml,500ml,1,500ml,False,1.0
3479.0,25-10963-00323,user_1e3f4c25,Wv10,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,3.0,£5.30,21-Jan-24,Kojie San,15,Soap,65grams,65g,3,195g,True,9.0
5713.0,14-11608-31657,user_a8329e22,Bb12,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,4.0,£5.45,20-Jun-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
7892.0,07-12178-01310,user_8fc399fe,KT19,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.84,05-Nov-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
2638.0,19-10683-00773,user_2b36fb93,BB2,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.77,16-Nov-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
6820.0,03-11895-36862,user_7ca75db5,CV348AN,item_51c4ece4a0,Silka Papaya Luxe Premium Body Wash 500ml - Skin Lightening & Brightening,Yes,1.0,£12.89,27-Aug-24,Silka,0,Face Wash,500ml,500ml,1,500ml,False,1.0
5544.0,09-11568-00109,user_e23a0057,XX1,item_e66dec75b7,Kojie San Dream White Soap 135g x 2 (Double Pack) - Skin Brightening,Yes,1.0,£9.14,09-Jun-24,Kojie San,0,Soap,135grams,135g,2,270g,True,2.0
6561.0,05-11822-17972,user_33e06856,BS11,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",No,2.0,£8.00,09-Aug-24,Gluta-C,10,Face Wash,100ml,100ml,1,100ml,False,2.0
4560.0,02-11305-17714,user_15566297,m320yn,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.93,06-Apr-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
8963.0,15-12566-35875,user_3d16b79c,GU1,item_138b01e643,CreamSilk Hair Fall Defense Conditioner 180ml - Cream Silk,No,2.0,£9.35,07-Feb-25,Other,10,Conditioner,180ml,180ml,1,180ml,False,2.0
1951.0,23-10499-82514,user_74285373,ST2,item_638557b2cf,"Kojie San Skin Lightening Cleanser & Toner 100ml - With Hydromoist, Alcohol-Free",No,1.0,£9.85,02-Oct-23,Kojie San,0,Toner/Cleanser,100ml,100ml,1,100ml,False,1.0
6922.0,18-11909-03832,user_8accdc9c,CR7,item_569e6455c6,Silka PAPAYA Roll On Deodorant 40ml - Skin Brightening,Yes,1.0,£6.90,03-Sep-24,Silka,0,Sensitive Area Products,40ml,40ml,1,40ml,False,1.0
3369.0,23-10932-81967,user_ed79cff9,DE23,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.14,12-Jan-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6037.0,10-11682-34458,user_9f487a82,NN5,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,Yes,1.0,£7.80,07-Jul-24,Kojie San,0,Soap,135grams,135g,2,270g,True,2.0
3604.0,19-11005-00957,user_3c47901e,XX1,item_c982db789b,Belo Micro-Peeling Lightening Toner 60ml - Kojic & Tranexamic Acid Exfoliant,Yes,1.0,£7.64,30-Jan-24,Belo,0,Toner/Cleanser,60ml,60ml,1,60ml,False,1.0
2560.0,03-10675-03163,user_cd09ad27,XX1,item_0195bf47b0,Baby Bench Colonia BUBBLE GUM Cologne 200ml,Yes,1.0,£8.27,12-Nov-23,Other,0,Cologne,200ml,200ml,1,200ml,False,1.0
5302.0,17-11502-93399,user_a7e20c1e,BN3,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 2],No,1.0,£6.24,26-May-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
8656.0,07-12447-15501,user_31bb239e,LN11,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.71,06-Jan-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
2410.0,14-10630-17968,user_4d65bcaa,G44,item_cb9aa5b976,SkinWhite Kojic Acid & Retinol Soap 90g - Skin Lightening & Brightening,Yes,2.0,£7.35,03-Nov-23,SkinWhite,10,Soap,90grams,90g,1,90g,False,2.0
6917.0,06-11919-92156,user_a1dd37ad,Mk6,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.31,02-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7723.0,04-12131-80677,user_2fda271a,TS26,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£6.88,24-Oct-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2421.0,18-10631-65942,user_222bd093,ME16,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,4.0,£4.95,04-Nov-23,Extract,20,Soap,125grams,125g,1,125g,False,4.0
7885.0,25-12157-03109,user_35f34b60,XX1,item_bd51f53a11,Kojie San Hydromoist Face Cream + SPF15 22g - Skin Brightening & Lightening,Yes,1.0,£9.01,04-Nov-24,Kojie San,0,Face Cream,22grams,22g,1,22g,False,1.0
3947.0,20-11110-33737,user_3d0e7bed,S10,item_447b94f791,Glutamax Glutathione Soap (Double Pack) 135g x 2 - Skin Lightening & Brightening,Yes,2.0,£11.79,25-Feb-24,GlutaMax,10,Soap,135grams,135g,2,270g,True,4.0
1134.0,18-10192-71303,user_4a136254,sm1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.77,16-Jul-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
1251.0,03-10264-11986,user_d88eadda,np20,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,No,4.0,£5.80,02-Aug-23,Kojie San,20,Soap,135grams,135g,2,270g,True,8.0
5597.0,04-11583-29739,user_b0145561,IP3,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.94,11-Jun-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
3982.0,18-11123-72920,user_7590d9ac,LU4,item_f4823a4913,SkinWhite PowerWhitening Lotion SPF20 200ml - Skin Brightening & Lightening,Yes,1.0,£15.53,27-Feb-24,SkinWhite,0,Lotion,200ml,200ml,1,200ml,False,1.0
9084.0,06-12631-99070,user_f14ba1e7,BN3,item_447b94f791,Glutamax Glutathione Soap (Double Pack) 135g x 2 - Skin Lightening & Brightening,Yes,1.0,£13.99,21-Feb-25,GlutaMax,0,Soap,135grams,135g,2,270g,True,2.0
1974.0,10-10514-35890,user_edae2498,KT12,item_5902cabe75,Belo Intensive Kojic Acid & Tranexamic Acid Bar Soap - 65g x 3 (Triple Pack),No,1.0,£9.09,04-Oct-23,Belo,0,Soap,65grams,65g,3,195g,True,3.0
924.0,08-10076-19751,user_04323691,SN1,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,1.0,£6.41,14-Jun-23,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2650.0,23-10682-66620,user_e16469b5,Mk12,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,2.0,£5.93,17-Nov-23,Kojie San,10,Soap,65grams,65g,3,195g,True,6.0
3219.0,07-10881-18407,user_0c1c956a,LS4,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.40,30-Dec-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
781.0,01-09962-56890,user_23485a35,PE21,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],No,1.0,£6.89,14-May-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
4210.0,07-11199-51309,user_161210a0,LN5,item_5902cabe75,Gluta-C Papaya Glutathione Face & Body Soap 135g - Skin Lightening & Brightening,No,1.0,£8.80,14-Mar-24,Gluta-C,0,Face Wash,135grams,135g,1,135g,False,1.0
5666.0,12-11593-77704,user_b35f9932,HA4,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£9.01,16-Jun-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6332.0,08-11758-13540,user_c585506a,Ig11,item_f77b824669,Silka Papaya Soap Lightening & Brightening - 135g or 90g x 3 (Triple Pack)[90g x 3 (Triple Pack)],No,1.0,£7.81,25-Jul-24,Silka,0,Soap,135grams,90g,3,270g,True,3.0
4784.0,19-11369-88488,user_88d14b78,BB2,item_0a0d6e1866,Johnson's HEAVEN Baby Cologne 125ml,No,1.0,£8.29,25-Apr-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
5516.0,15-11554-47705,user_59cba6a5,AL5,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],No,1.0,£6.80,07-Jun-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
8326.0,06-12318-34650,user_64edb96e,BT70,item_8ed4a548eb,Kojie San Face Cream 30g - Reduce dark spots & blemishes - Skin Brightening,No,1.0,£9.89,08-Dec-24,Kojie San,0,Face Cream,30grams,30g,1,30g,False,1.0
1157.0,27-10203-01393,user_ef597143,BN23FR,item_ad92eb04ec,Kojie San Face Cream 30g - Skin Lightening & Brightening,No,1.0,£9.90,20-Jul-23,Kojie San,0,Face Cream,30grams,30g,1,30g,False,1.0
4911.0,20-11399-62463,user_eb3012f8,G22,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£7.26,02-May-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2677.0,15-10697-65197,user_c499829f,OL6,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.23,19-Nov-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
5449.0,17-11536-01291,user_aeedf641,Dh3,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,2.0,£6.46,03-Jun-24,Kojie San,10,Soap,65grams,65g,3,195g,True,6.0
5568.0,10-11573-17959,user_64edb96e,XX1,item_638557b2cf,"Kojie San Skin Lightening Cleanser & Toner 100ml - With Hydromoist, Alcohol-Free",Yes,1.0,£9.72,10-Jun-24,Kojie San,0,Toner/Cleanser,100ml,100ml,1,100ml,False,1.0
3201.0,27-10861-47882,user_593c8740,M9,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.48,28-Dec-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
1384.0,16-10318-58017,user_1b03b078,Hu6,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.91,17-Aug-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7430.0,12-12034-37569,user_e4426160,BN1,item_c1b6da5f5f,Extract Papaya Calamansi Lotion SPF10 200ml - Philippines - Skin Lightening,Yes,1.0,£10.97,02-Oct-24,Extract,0,Lotion,200ml,200ml,1,200ml,False,1.0
7198.0,25-11967-93828,user_63962493,XX1,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",Yes,1.0,£8.22,19-Sep-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
980.0,05-10115-21119,user_881e428f,B11,item_cd5edd1e9e,Kojic Plus & Gluta Lotion + SPF30 150ml - Skin Lightening with Vitamin C,No,1.0,£14.16,24-Jun-23,Other,0,Lotion,150ml,150ml,1,150ml,False,1.0
8704.0,23-12449-85659,user_5e985fe2,ME13,item_unknown,,,2.0,£19.65,10-Jan-25,Other,10,Other,standard,unknown,1,unknown,False,2.0
762.0,12-09931-61388,user_d061a230,IP3,item_bbc5f95217,Dr. Kaufmann Sulfur Soap 80g - Dual Skin Protection - Acne & Blemishes,No,1.0,£6.23,07-May-23,Other,0,Soap,80grams,80g,1,80g,False,1.0
7008.0,14-11934-01879,user_6b2293d0,KT19,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.49,08-Sep-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
645.0,19-09801-92137,user_bd17c900,M35-0DU,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],No,1.0,£7.97,05-Apr-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
9184.0,11-12662-44610,user_f81d5d34,B43,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,1.0,£30.90,01-Mar-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
1851.0,01-10488-04177,user_f502ee8f,XX1,item_c1b6da5f5f,Extract Papaya Calamansi Lotion 200ml - Skin Brightening,Yes,1.0,£10.93,26-Sep-23,Extract,0,Lotion,200ml,200ml,1,200ml,False,1.0
6534.0,11-11806-86243,user_e291038c,WV3,item_663590df58,Likas Papaya Soap 135g - Skin Brightening & Lightening,Yes,1.0,£6.26,06-Aug-24,Likas,0,Soap,135grams,135g,1,135g,False,1.0
7712.0,03-12129-68326,user_f61e578a,SW11,item_c1b6da5f5f,Silka Papaya Lotion 500ml (Large Size) - Skin Brightening,No,1.0,£14.12,23-Oct-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
2044.0,22-10522-43348,user_8e95a7e2,BD3,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.78,08-Oct-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
9080.0,16-12618-23499,user_04469165,NE13,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,No,1.0,£29.01,20-Feb-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2743.0,02-10720-55192,user_40bda39a,SE6,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,2.0,£5.57,23-Nov-23,Extract,10,Soap,125grams,125g,1,125g,False,2.0
5520.0,18-11553-47346,user_6dedefe5,E14,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.64,08-Jun-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
4291.0,04-11227-22215,user_37ebe266,NW6,item_cd5edd1e9e,"Maxi-Peel Zero 50ml - Micro-Exfoliant Fluid - Anti-Acne, Smoothening, Lightening",Yes,1.0,£7.74,20-Mar-24,Maxi-Peel,0,Other,50ml,50ml,1,50ml,False,1.0
3608.0,16-11008-40691,user_81ad8209,LL13,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],No,1.0,£7.19,31-Jan-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
8711.0,25-12449-79304,user_6b2293d0,KT19,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.98,11-Jan-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
4639.0,09-11330-79466,user_f95df225,N1,item_c1b6da5f5f,Extract Papaya Calamansi Lotion 200ml - Philippines - Skin Brightening,Yes,1.0,£10.70,13-Apr-24,Extract,0,Lotion,200ml,200ml,1,200ml,False,1.0
5505.0,08-11557-67298,user_d05b0490,B6,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g],No,3.0,£4.85,06-Jun-24,Kojie San,15,Soap,135grams,65g,2,130g,True,6.0
7122.0,20-11956-19463,user_7d62dc4e,DA8,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,1.0,£28.75,15-Sep-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
8818.0,24-12513-28293,user_13cb5409,ME7,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],Yes,1.0,£8.90,24-Jan-25,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
3584.0,16-11003-29607,user_3a67800c,GU14,item_f4823a4913,SkinWhite Glutathione & Vitamin C Lotion SPF20 200ml - Skin Lightening,Yes,1.0,£15.20,29-Jan-24,SkinWhite,0,Lotion,200ml,200ml,1,200ml,False,1.0
7726.0,11-12124-93624,user_8054f14f,NE6,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,Yes,1.0,£14.65,24-Oct-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
4459.0,16-11267-38711,user_1a6c8e35,PL3,item_f77b824669,Silka Papaya Soap Lightening & Brightening - 135g or 90g x 3 (Triple Pack)[90g x 3 (Triple Pack)],Yes,1.0,£7.73,31-Mar-24,Silka,0,Soap,135grams,90g,3,270g,True,3.0
